ID,User,Location,Motion,Humidity,Temperature,Time
1385,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1386,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:03
1387,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1388,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:03
1389,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1390,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1391,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:03
1392,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1393,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1394,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:03
1395,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1396,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1397,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1398,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1399,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1400,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1401,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1402,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1403,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:04
1404,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1405,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1406,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:04
1407,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 2:05
1408,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 2:05
1409,Team 3,UC San Diego,0,57.00%,81.86°F,8/2/2023 2:05
1410,Team 3,UC San Diego,1,57.00%,81.86°F,8/2/2023 2:05
1411,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1412,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:05
1413,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1414,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1415,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1416,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1417,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1418,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:05
1419,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:06
1420,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:06
1421,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:06
1422,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:06
1423,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:08
1424,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:08
1425,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:08
1426,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:08
1427,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:09
1428,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:15
1429,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:15
1430,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1431,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:16
1432,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1433,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1434,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1435,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1436,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1437,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1438,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1439,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1440,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1441,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1442,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:16
1443,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1444,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1445,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1446,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1447,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1448,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1449,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1450,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1451,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1452,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1453,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1454,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1455,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:17
1456,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1457,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1458,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1459,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1460,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1461,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1462,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1463,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1464,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1465,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1466,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:18
1467,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:18
1468,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1469,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1470,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1471,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1472,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1473,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1474,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1475,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1476,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:19
1477,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:19
1478,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:19
1479,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1480,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1481,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1482,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:20
1483,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1484,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:20
1485,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1486,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1487,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1488,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:20
1489,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:20
1490,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1491,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:20
1492,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:21
1493,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:21
1494,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:21
1495,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:21
1496,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:21
1497,Team 3,UC San Diego,1,57.00%,81.86°F,8/2/2023 2:21
1498,Team 3,UC San Diego,0,57.00%,81.86°F,8/2/2023 2:22
1499,Team 3,UC San Diego,0,57.00%,81.86°F,8/2/2023 2:22
1500,Team 3,UC San Diego,0,57.00%,81.86°F,8/2/2023 2:22
1501,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:22
1502,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:22
1503,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:22
1504,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:22
1505,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:22
1506,Team 3,UC San Diego,1,58.00%,82.04°F,8/2/2023 2:25
1507,Team 3,UC San Diego,1,58.00%,82.04°F,8/2/2023 2:25
1508,Team 3,UC San Diego,1,58.00%,82.04°F,8/2/2023 2:25
1509,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:30
1510,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:30
1511,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:30
1512,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:30
1513,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:30
1514,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1515,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1516,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1517,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:31
1518,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1519,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1520,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1521,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1522,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1523,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1524,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1525,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1526,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:31
1527,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1528,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1529,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1530,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1531,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1532,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1533,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1534,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:32
1535,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1536,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1537,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:32
1538,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:32
1539,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:32
1540,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:33
1541,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:33
1542,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:33
1543,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:33
1544,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:33
1545,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:33
1546,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:33
1547,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:33
1548,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:33
1549,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:33
1550,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:33
1551,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:33
1552,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:34
1553,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1554,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:34
1555,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:34
1556,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:34
1557,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1558,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1559,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:34
1560,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:34
1561,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1562,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1563,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:34
1564,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1565,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1566,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1567,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1568,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1569,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:35
1570,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1571,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:35
1572,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:35
1573,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1574,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:35
1575,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1576,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:35
1577,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1578,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1579,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1580,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1581,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1582,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1583,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1584,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1585,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:36
1586,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:36
1587,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:36
1588,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:36
1589,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:37
1590,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:37
1591,Team 3,UC San Diego,0,56.00%,82.04°F,8/2/2023 2:37
1592,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:37
1593,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1594,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1595,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1596,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1597,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1598,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1599,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:37
1600,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1601,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:37
1602,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1603,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1604,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1605,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1606,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1607,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1608,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1609,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1610,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1611,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1612,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1613,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:38
1614,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1615,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1616,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1617,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1618,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1619,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1620,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:39
1621,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:39
1622,Team 3,UC San Diego,1,56.00%,81.86°F,8/2/2023 2:41
1623,Team 3,UC San Diego,0,56.00%,81.86°F,8/2/2023 2:41
1624,Team 3,UC San Diego,1,56.00%,82.04°F,8/2/2023 2:41
1625,Team 3,UC San Diego,1,60.00%,80.06°F,8/2/2023 3:28
1626,Team 3,UC San Diego,0,60.00%,80.06°F,8/2/2023 3:28
1627,Team 3,UC San Diego,0,60.00%,80.06°F,8/2/2023 3:28
1628,Team 3,UC San Diego,0,59.00%,80.06°F,8/2/2023 3:28
1629,Team 3,UC San Diego,0,59.00%,80.24°F,8/2/2023 3:28
1630,Team 3,UC San Diego,1,59.00%,80.24°F,8/2/2023 3:28
1631,Team 3,UC San Diego,0,59.00%,80.24°F,8/2/2023 3:29
1632,Team 3,UC San Diego,0,59.00%,80.24°F,8/2/2023 3:29
1633,Team 3,UC San Diego,0,59.00%,80.24°F,8/2/2023 3:29
1634,Team 3,UC San Diego,1,59.00%,80.24°F,8/2/2023 3:29
1635,Team 3,UC San Diego,0,59.00%,80.24°F,8/2/2023 3:29
1636,Team 3,UC San Diego,1,59.00%,80.42°F,8/2/2023 3:29
1637,Team 3,UC San Diego,1,59.00%,80.42°F,8/2/2023 3:29
1638,Team 3,UC San Diego,1,59.00%,80.42°F,8/2/2023 3:29
1639,Team 3,UC San Diego,0,59.00%,80.42°F,8/2/2023 3:29
1640,Team 3,UC San Diego,1,59.00%,80.42°F,8/2/2023 3:29
1641,Team 3,UC San Diego,1,59.00%,80.60°F,8/2/2023 3:29
1642,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:29
1643,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:29
1644,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1645,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1646,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1647,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1648,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1649,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1650,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1651,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1652,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1653,Team 3,UC San Diego,1,59.00%,80.60°F,8/2/2023 3:30
1654,Team 3,UC San Diego,1,59.00%,80.60°F,8/2/2023 3:30
1655,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:30
1656,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:31
1657,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:31
1658,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:31
1659,Team 3,UC San Diego,0,59.00%,80.60°F,8/2/2023 3:31
1660,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1661,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1662,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1663,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1664,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1665,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1666,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:31
1667,Team 3,UC San Diego,0,58.00%,80.78°F,8/2/2023 3:31
1668,Team 3,UC San Diego,0,58.00%,80.78°F,8/2/2023 3:31
1669,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:32
1670,Team 3,UC San Diego,0,59.00%,80.78°F,8/2/2023 3:32
1671,Team 3,UC San Diego,0,59.00%,80.96°F,8/2/2023 3:32
1672,Team 3,UC San Diego,0,59.00%,80.96°F,8/2/2023 3:32
1673,Team 3,UC San Diego,1,59.00%,80.96°F,8/2/2023 3:32
1674,Team 3,UC San Diego,0,59.00%,80.96°F,8/2/2023 3:32
1675,Team 3,UC San Diego,0,59.00%,80.96°F,8/2/2023 3:33
1676,Team 3,UC San Diego,0,58.00%,80.96°F,8/2/2023 3:33
1677,Team 3,UC San Diego,1,58.00%,80.96°F,8/2/2023 3:34
1678,Team 3,UC San Diego,0,58.00%,81.14°F,8/2/2023 3:34
1679,Team 3,UC San Diego,0,58.00%,81.14°F,8/2/2023 3:34
1680,Team 3,UC San Diego,0,58.00%,81.14°F,8/2/2023 3:35
1681,Team 3,UC San Diego,1,58.00%,81.14°F,8/2/2023 3:35
1682,Team 3,UC San Diego,0,58.00%,81.14°F,8/2/2023 3:37
1683,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:38
1684,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:40
1685,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:40
1686,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:40
1687,Team 3,UC San Diego,1,57.00%,81.50°F,8/2/2023 3:40
1688,Team 3,UC San Diego,1,57.00%,81.50°F,8/2/2023 3:40
1689,Team 3,UC San Diego,1,57.00%,81.32°F,8/2/2023 3:40
1690,Team 3,UC San Diego,1,57.00%,81.32°F,8/2/2023 3:40
1691,Team 3,UC San Diego,1,57.00%,81.32°F,8/2/2023 3:41
1692,Team 3,UC San Diego,1,58.00%,81.32°F,8/2/2023 3:41
1693,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1694,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1695,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1696,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1697,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1698,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1699,Team 3,UC San Diego,0,58.00%,81.32°F,8/2/2023 3:41
1700,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:41
1701,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:41
1702,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:41
1703,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:41
1704,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:42
1705,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:42
1706,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1707,Team 3,UC San Diego,1,57.00%,81.50°F,8/2/2023 3:42
1708,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1709,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1710,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1711,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1712,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1713,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1714,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1715,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:42
1716,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1717,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1718,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1719,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1720,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:43
1721,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:43
1722,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:43
1723,Team 3,UC San Diego,0,58.00%,81.50°F,8/2/2023 3:43
1724,Team 3,UC San Diego,1,57.00%,81.50°F,8/2/2023 3:43
1725,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1726,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1727,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1728,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:43
1729,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:44
1730,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:44
1731,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:44
1732,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:44
1733,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:44
1734,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:45
1735,Team 3,UC San Diego,0,57.00%,81.50°F,8/2/2023 3:46
1736,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
1737,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
1738,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
1739,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
1740,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
1741,Team 3,UC San Diego,1,57.00%,81.68°F,8/2/2023 3:46
1742,Team 3,UC San Diego,0,57.00%,81.68°F,8/2/2023 3:46
